*** New Session***
01-11-2021 16:11:52
Product Name: forerunnner 45
81840937 : Rx: [00][FF][FF][FF][BC][DC][0C][34]
81841187 : Rx: [00][FF][FF][FF][BC][DC][0C][34]
81841437 : Rx: [80][FF][FF][FF][BC][DC][0C][34]
81841687 : Rx: [80][FF][FF][FF][59][E1][0D][34]
81841937 : Rx: [80][FF][FF][FF][59][E1][0D][34]
81842171 : Rx: [80][FF][FF][FF][59][E1][0D][34]
81842421 : Rx: [00][FF][FF][FF][59][E1][0D][34]
81842671 : Rx: [00][FF][FF][FF][F6][E5][0E][34]
81842921 : Rx: [00][FF][FF][FF][F6][E5][0E][34]
81843156 : Rx: [00][FF][FF][FF][F6][E5][0E][33]
81843406 : Rx: [82][01][94][C8][F6][E5][0E][33]
81843656 : Rx: [82][01][94][C8][F6][E5][0E][33]
81843906 : Rx: [82][01][94][C8][AA][EA][0F][33]
81844140 : Rx: [82][01][94][C8][AA][EA][0F][33]
81844390 : Rx: [00][FF][FF][FF][AA][EA][0F][33]
81844640 : Rx: [00][FF][FF][FF][AA][EA][0F][33]
81844890 : Rx: [00][FF][FF][FF][AA][EA][0F][33]
81845125 : Rx: [00][FF][FF][FF][5E][EF][10][33]
81845375 : Rx: [80][FF][FF][FF][5E][EF][10][33]
81845625 : Rx: [80][FF][FF][FF][5E][EF][10][33]
81845875 : Rx fail
81846109 : Rx: [80][FF][FF][FF][5E][EF][10][32]
81846359 : Rx: [00][FF][FF][FF][2A][F4][11][32]
81846609 : Rx: [00][FF][FF][FF][2A][F4][11][32]
81846859 : Rx: [00][FF][FF][FF][2A][F4][11][32]
81847109 : Rx: [00][FF][FF][FF][2A][F4][11][32]
81847343 : Rx: [80][FF][FF][FF][2A][F4][11][32]
81847593 : Rx: [80][FF][FF][FF][F6][F8][12][32]
81847843 : Rx: [80][FF][FF][FF][F6][F8][12][32]
81848093 : Rx: [80][FF][FF][FF][F6][F8][12][33]
81848328 : Rx: [00][FF][FF][FF][F6][F8][12][33]
81848578 : Rx: [00][FF][FF][FF][AA][FD][13][33]
81848828 : Rx: [00][FF][FF][FF][AA][FD][13][33]
81849078 : Rx: [00][FF][FF][FF][AA][FD][13][33]
81849312 : Rx: [80][FF][FF][FF][AA][FD][13][33]
81849562 : Rx: [80][FF][FF][FF][AA][FD][13][33]
81849812 : Rx: [80][FF][FF][FF][5E][02][14][33]
81850062 : Rx: [80][FF][FF][FF][5E][02][14][33]
81850296 : Rx: [00][FF][FF][FF][5E][02][14][33]
81850546 : Rx: [00][FF][FF][FF][5E][02][14][33]
81850796 : Rx: [00][FF][FF][FF][5E][02][14][33]
81851046 : Rx fail
81851281 : Rx: [80][FF][FF][FF][12][07][15][33]
81851531 : Rx fail
81851781 : Rx: [80][FF][FF][FF][12][07][15][33]
81852031 : Rx: [80][FF][FF][FF][12][07][15][33]
81852265 : Rx: [00][FF][FF][FF][C6][0B][16][33]
81852515 : Rx fail
81852765 : Rx fail
81853015 : Rx: [00][FF][FF][FF][C6][0B][16][33]
81853265 : Rx: [80][FF][FF][FF][C6][0B][16][32]
81853500 : Rx: [80][FF][FF][FF][92][10][17][32]
81853750 : Rx: [80][FF][FF][FF][92][10][17][32]
81854000 : Rx: [80][FF][FF][FF][92][10][17][32]
81854250 : Rx fail
81854484 : Rx fail
81854734 : Rx: [00][FF][FF][FF][5E][15][18][32]
81854984 : Rx fail
81855234 : Rx: [80][FF][FF][FF][5E][15][18][32]
81855468 : Rx: [80][FF][FF][FF][5E][15][18][32]
81855718 : Rx fail
81855968 : Rx fail
81856218 : Rx: [00][FF][FF][FF][2A][1A][19][31]
81856453 : Rx fail
81856703 : Rx: [00][FF][FF][FF][2A][1A][19][31]
81856953 : Rx: [00][FF][FF][FF][0F][1F][1A][31]
81857203 : Rx: [80][FF][FF][FF][0F][1F][1A][31]
81857437 : Rx: [80][FF][FF][FF][0F][1F][1A][31]
81857687 : Rx fail
81857937 : Rx fail
81858187 : Rx: [00][FF][FF][FF][F4][23][1B][31]
81858437 : Rx: [00][FF][FF][FF][F4][23][1B][31]
81858671 : Rx: [00][FF][FF][FF][F4][23][1B][31]
81858921 : Rx: [00][FF][FF][FF][F4][23][1B][31]
81859171 : Rx: [80][FF][FF][FF][F4][23][1B][32]
81859421 : Rx: [80][FF][FF][FF][C0][28][1C][32]
81859656 : Rx: [80][FF][FF][FF][C0][28][1C][32]
81859906 : Rx: [80][FF][FF][FF][C0][28][1C][32]
81860156 : Rx: [03][FF][AE][FF][C0][28][1C][32]
81860406 : Rx: [03][FF][AE][FF][C0][28][1C][32]
81860640 : Rx: [03][FF][AE][FF][8C][2D][1D][32]
81860890 : Rx: [03][FF][AE][FF][8C][2D][1D][32]
81861140 : Rx: [80][FF][FF][FF][8C][2D][1D][33]
81861390 : Rx: [80][FF][FF][FF][8C][2D][1D][33]
81861625 : Rx: [80][FF][FF][FF][8C][2D][1D][33]
81861875 : Rx: [80][FF][FF][FF][40][32][1E][33]
81862125 : Rx: [00][FF][FF][FF][40][32][1E][33]
81862375 : Rx: [00][FF][FF][FF][40][32][1E][33]
81862609 : Rx: [00][FF][FF][FF][40][32][1E][33]
81862859 : Rx: [00][FF][FF][FF][40][32][1E][33]
81863109 : Rx: [80][FF][FF][FF][F4][36][1F][33]
81863359 : Rx: [80][FF][FF][FF][F4][36][1F][33]
81863609 : Rx: [80][FF][FF][FF][F4][36][1F][33]
81863843 : Rx: [80][FF][FF][FF][F4][36][1F][33]
81864093 : Rx: [00][FF][FF][FF][91][3B][20][34]
81864343 : Rx: [00][FF][FF][FF][91][3B][20][34]
81864593 : Rx: [00][FF][FF][FF][91][3B][20][34]
81864828 : Rx: [00][FF][FF][FF][91][3B][20][34]
81865078 : Rx: [80][FF][FF][FF][91][3B][20][34]
81865328 : Rx: [80][FF][FF][FF][2E][40][21][34]
81865578 : Rx: [80][FF][FF][FF][2E][40][21][34]
81865812 : Rx: [80][FF][FF][FF][2E][40][21][34]
81866062 : Rx: [00][FF][FF][FF][2E][40][21][34]
81866312 : Rx: [00][FF][FF][FF][2E][40][21][34]
81866562 : Rx: [00][FF][FF][FF][CB][44][22][34]
81866796 : Rx: [00][FF][FF][FF][CB][44][22][34]
81867046 : Rx: [80][FF][FF][FF][CB][44][22][34]
81867296 : Rx: [80][FF][FF][FF][CB][44][22][34]
81867546 : Rx: [80][FF][FF][FF][68][49][23][34]
81867781 : Rx: [80][FF][FF][FF][68][49][23][34]
81868031 : Rx: [00][FF][FF][FF][68][49][23][34]
81868281 : Rx fail
81868531 : Rx: [00][FF][FF][FF][68][49][23][33]
81868765 : Rx: [00][FF][FF][FF][1C][4E][24][33]
81869015 : Rx: [80][FF][FF][FF][1C][4E][24][33]
81869265 : Rx: [80][FF][FF][FF][1C][4E][24][33]
81869515 : Rx: [80][FF][FF][FF][1C][4E][24][33]
81869765 : Rx: [80][FF][FF][FF][1C][4E][24][33]
81870000 : Rx fail
81870250 : Rx: [00][FF][FF][FF][D0][52][25][33]
81870500 : Rx: [00][FF][FF][FF][D0][52][25][33]
81870750 : Rx: [00][FF][FF][FF][D0][52][25][33]
81870984 : Rx: [80][FF][FF][FF][D0][52][25][33]
81871234 : Rx: [80][FF][FF][FF][84][57][26][33]
81871484 : Rx: [80][FF][FF][FF][84][57][26][33]
81871734 : Rx: [80][FF][FF][FF][84][57][26][33]
81871968 : Rx: [00][FF][FF][FF][84][57][26][33]
81872218 : Rx: [00][FF][FF][FF][50][5C][27][32]
81872468 : Rx: [00][FF][FF][FF][50][5C][27][32]
81872718 : Rx: [00][FF][FF][FF][50][5C][27][32]
81872953 : Rx fail
81873203 : Rx fail
81873453 : Rx fail
81873703 : Rx fail
81873937 : Rx: [00][FF][FF][FF][1C][61][28][32]
81874187 : Rx: [00][FF][FF][FF][1C][61][28][32]
81874437 : Rx fail
81874687 : Rx fail
81874937 : Rx: [80][FF][FF][FF][E8][65][29][32]
81875171 : Rx fail
81875421 : Rx fail
81875671 : Rx: [80][FF][FF][FF][E8][65][29][32]
81875921 : Rx: [00][FF][FF][FF][B4][6A][2A][32]
81876156 : Rx fail
81876406 : Rx: [00][FF][FF][FF][B4][6A][2A][32]
81876656 : Rx: [00][FF][FF][FF][B4][6A][2A][32]
81876906 : Rx: [89][FD][FF][FF][B4][6A][2A][32]
81877140 : Rx: [89][FD][FF][FF][80][6F][2B][32]
81877390 : Rx: [89][FD][FF][FF][80][6F][2B][32]
81877640 : Rx: [89][FD][FF][FF][80][6F][2B][32]
81877890 : Rx: [00][FF][FF][FF][80][6F][2B][32]
81878125 : Rx: [00][FF][FF][FF][80][6F][2B][32]
81878375 : Rx: [00][FF][FF][FF][4C][74][2C][32]
81878625 : Rx: [00][FF][FF][FF][4C][74][2C][32]
81878875 : Rx: [80][FF][FF][FF][4C][74][2C][32]
81879109 : Rx: [80][FF][FF][FF][4C][74][2C][32]
81879359 : Rx: [80][FF][FF][FF][4C][74][2C][32]
81879609 : Rx: [80][FF][FF][FF][18][79][2D][32]
81879859 : Rx: [00][FF][FF][FF][18][79][2D][32]
81880093 : Rx fail
81880343 : Rx: [00][FF][FF][FF][18][79][2D][32]
81880593 : Rx: [00][FF][FF][FF][18][79][2D][32]
81880843 : Rx: [80][FF][FF][FF][E4][7D][2E][32]
81881093 : Rx: [80][FF][FF][FF][E4][7D][2E][32]
81881328 : Rx: [80][FF][FF][FF][E4][7D][2E][32]
81881578 : Rx: [80][FF][FF][FF][E4][7D][2E][32]
81881828 : Rx: [00][FF][FF][FF][B0][82][2F][32]
81882078 : Rx: [00][FF][FF][FF][B0][82][2F][32]
81882312 : Rx: [00][FF][FF][FF][B0][82][2F][32]
81882562 : Rx: [00][FF][FF][FF][B0][82][2F][32]
81882812 : Rx: [80][FF][FF][FF][B0][82][2F][32]
81883062 : Rx: [80][FF][FF][FF][7C][87][30][32]
81883296 : Rx: [80][FF][FF][FF][7C][87][30][32]
81883546 : Rx: [80][FF][FF][FF][7C][87][30][32]
81883796 : Rx: [00][FF][FF][FF][7C][87][30][32]
81884046 : Rx: [00][FF][FF][FF][7C][87][30][32]
81884281 : Rx: [00][FF][FF][FF][61][8C][31][31]
81884531 : Rx: [00][FF][FF][FF][61][8C][31][31]
81884781 : Rx: [80][FF][FF][FF][61][8C][31][31]
81885031 : Rx: [80][FF][FF][FF][61][8C][31][31]
81885265 : Rx: [80][FF][FF][FF][61][8C][31][31]
81885515 : Rx: [80][FF][FF][FF][46][91][32][31]
81885765 : Rx: [00][FF][FF][FF][46][91][32][31]
81886015 : Rx: [00][FF][FF][FF][46][91][32][31]
81886265 : Rx: [00][FF][FF][FF][46][91][32][31]
81886500 : Rx: [00][FF][FF][FF][46][91][32][31]
81886750 : Rx: [80][FF][FF][FF][2B][96][33][31]
81887000 : Rx: [80][FF][FF][FF][2B][96][33][31]
81887250 : Rx: [80][FF][FF][FF][2B][96][33][31]
81887484 : Rx: [80][FF][FF][FF][2B][96][33][31]
81887734 : Rx: [00][FF][FF][FF][2B][96][33][31]
81887984 : Rx: [00][FF][FF][FF][10][9B][34][31]
81888234 : Rx: [00][FF][FF][FF][10][9B][34][31]
81888468 : Rx: [00][FF][FF][FF][10][9B][34][31]
81888718 : Rx: [80][FF][FF][FF][10][9B][34][31]
81888968 : Rx: [80][FF][FF][FF][10][9B][34][31]
81889218 : Rx: [80][FF][FF][FF][DC][9F][35][32]
81889453 : Rx: [80][FF][FF][FF][DC][9F][35][32]
81889703 : Rx: [00][FF][FF][FF][DC][9F][35][32]
81889953 : Rx: [00][FF][FF][FF][DC][9F][35][32]
81890203 : Rx: [00][FF][FF][FF][DC][9F][35][32]
81890437 : Rx: [00][FF][FF][FF][A8][A4][36][32]
81890687 : Rx: [80][FF][FF][FF][A8][A4][36][32]
81890937 : Rx: [80][FF][FF][FF][A8][A4][36][32]
81891187 : Rx: [80][FF][FF][FF][A8][A4][36][31]
81891437 : Rx: [80][FF][FF][FF][A8][A4][36][31]
81891671 : Rx: [00][FF][FF][FF][8D][A9][37][31]
81891921 : Rx: [00][FF][FF][FF][8D][A9][37][31]
81892171 : Rx: [00][FF][FF][FF][8D][A9][37][32]
81892421 : Rx fail
81892656 : Rx fail
81892906 : Rx: [80][FF][FF][FF][59][AE][38][32]
81893156 : Rx fail
81893406 : Rx: [80][FF][FF][FF][59][AE][38][31]
81893640 : Rx: [02][01][94][C8][59][AE][38][31]
81893890 : Rx: [02][01][94][C8][59][AE][38][31]
81894140 : Rx fail
81894390 : Rx: [02][01][94][C8][25][B3][39][32]
81894625 : Rx fail
81894875 : Rx fail
81895125 : Rx: [80][FF][FF][FF][25][B3][39][32]
81895375 : Rx: [80][FF][FF][FF][F1][B7][3A][32]
81895609 : Rx: [00][FF][FF][FF][F1][B7][3A][32]
81895859 : Rx fail
81896109 : Rx: [00][FF][FF][FF][F1][B7][3A][32]
81896359 : Rx fail
81896609 : Rx: [80][FF][FF][FF][BD][BC][3B][32]
81896843 : Rx: [80][FF][FF][FF][BD][BC][3B][32]
81897093 : Rx: [80][FF][FF][FF][BD][BC][3B][32]
81897343 : Rx: [80][FF][FF][FF][BD][BC][3B][32]
81897593 : Rx: [00][FF][FF][FF][89][C1][3C][32]
81897828 : Rx: [00][FF][FF][FF][89][C1][3C][32]
81898078 : Rx: [00][FF][FF][FF][89][C1][3C][31]
81898328 : Rx: [00][FF][FF][FF][89][C1][3C][31]
81898578 : Rx: [80][FF][FF][FF][89][C1][3C][31]
81898812 : Rx: [80][FF][FF][FF][6E][C6][3D][31]
81899062 : Rx: [80][FF][FF][FF][6E][C6][3D][30]
81899312 : Rx: [80][FF][FF][FF][6E][C6][3D][30]
81899562 : Rx: [00][FF][FF][FF][6E][C6][3D][30]
81899796 : Rx: [00][FF][FF][FF][6E][C6][3D][30]
81900046 : Rx: [00][FF][FF][FF][6E][CB][3E][30]
81900296 : Rx: [00][FF][FF][FF][6E][CB][3E][30]
81900546 : Rx: [80][FF][FF][FF][6E][CB][3E][30]
81900781 : Rx: [80][FF][FF][FF][6E][CB][3E][30]
81901031 : Rx: [80][FF][FF][FF][6E][CB][3E][30]
81901281 : Rx: [80][FF][FF][FF][6E][D0][3F][30]
81901531 : Rx: [00][FF][FF][FF][6E][D0][3F][30]
81901765 : Rx: [00][FF][FF][FF][6E][D0][3F][30]
81902015 : Rx fail
81902265 : Rx: [00][FF][FF][FF][6E][D0][3F][30]
81902515 : Rx fail
81902765 : Rx: [80][FF][FF][FF][6E][D5][40][30]
81903000 : Rx: [80][FF][FF][FF][6E][D5][40][30]
81903250 : Rx: [80][FF][FF][FF][6E][D5][40][30]
81903500 : Rx: [00][FF][FF][FF][6E][D5][40][30]
81903750 : Rx fail
81903984 : Rx: [00][FF][FF][FF][6E][DA][41][30]
81904234 : Rx: [00][FF][FF][FF][6E][DA][41][30]
81904484 : Rx: [80][FF][FF][FF][6E][DA][41][30]
81904734 : Rx: [80][FF][FF][FF][6E][DA][41][30]
81904968 : Rx: [80][FF][FF][FF][6E][DA][41][30]
81905218 : Rx: [80][FF][FF][FF][6E][DF][42][30]
81905468 : Rx: [00][FF][FF][FF][6E][DF][42][30]
81905718 : Rx: [00][FF][FF][FF][6E][DF][42][30]
81905953 : Rx: [00][FF][FF][FF][6E][DF][42][30]
81906203 : Rx: [00][FF][FF][FF][6E][DF][42][30]
81906453 : Rx fail
81906703 : Rx: [80][FF][FF][FF][6E][E4][43][30]
81906937 : Rx: [80][FF][FF][FF][6E][E4][43][30]
81907187 : Rx: [80][FF][FF][FF][6E][E4][43][30]
81907437 : Rx: [00][FF][FF][FF][6E][E4][43][30]
81907687 : Rx: [00][FF][FF][FF][6E][E9][44][30]
81907937 : Rx: [00][FF][FF][FF][6E][E9][44][30]
81908171 : Rx: [00][FF][FF][FF][6E][E9][44][30]
81908421 : Rx: [80][FF][FF][FF][6E][E9][44][30]
81908671 : Rx: [80][FF][FF][FF][6E][E9][44][30]
81908921 : Rx: [80][FF][FF][FF][6E][EE][45][30]
81909156 : Rx: [80][FF][FF][FF][6E][EE][45][30]
81909406 : Rx: [00][FF][FF][FF][6E][EE][45][30]
81909656 : Rx: [00][FF][FF][FF][6E][EE][45][30]
81909906 : Rx: [00][FF][FF][FF][6E][EE][45][30]
81910140 : Rx fail
81910390 : Rx fail
81910640 : Rx: [83][FF][AE][FF][6E][F3][46][30]
81910890 : Rx: [83][FF][AE][FF][6E][F3][46][30]
81911125 : Rx: [83][FF][AE][FF][6E][F3][46][30]
81911375 : Rx: [00][FF][FF][FF][6E][F8][47][30]
81911625 : Rx fail
81911875 : Rx: [00][FF][FF][FF][6E][F8][47][30]
81912109 : Rx: [00][FF][FF][FF][6E][F8][47][30]
81912359 : Rx: [80][FF][FF][FF][6E][F8][47][30]
81912609 : Rx: [80][FF][FF][FF][6E][FD][48][30]
81912859 : Rx fail
81913093 : Rx: [80][FF][FF][FF][6E][FD][48][30]
81913343 : Rx fail
81913593 : Rx: [00][FF][FF][FF][6E][FD][48][30]
81913843 : Rx fail
81914093 : Rx: [00][FF][FF][FF][6E][02][49][30]
81914328 : Rx fail
81914578 : Rx fail
81914828 : Rx: [80][FF][FF][FF][6E][02][49][31]
81915078 : Rx: [80][FF][FF][FF][53][07][4A][31]
81915312 : Rx fail
81915562 : Rx: [00][FF][FF][FF][53][07][4A][31]
81915812 : Rx: [00][FF][FF][FF][53][07][4A][31]
81916062 : Rx: [00][FF][FF][FF][53][07][4A][32]
81916296 : Rx fail
81916546 : Rx: [80][FF][FF][FF][1F][0C][4B][32]
81916796 : Rx: [80][FF][FF][FF][1F][0C][4B][32]
81917046 : Rx: [80][FF][FF][FF][1F][0C][4B][32]
81917281 : Rx: [00][FF][FF][FF][1F][0C][4B][32]
81917531 : Rx: [00][FF][FF][FF][EB][10][4C][32]
81917781 : Rx: [00][FF][FF][FF][EB][10][4C][32]
81918031 : Rx: [00][FF][FF][FF][EB][10][4C][31]
81918265 : Rx fail
81918515 : Rx: [80][FF][FF][FF][EB][10][4C][31]
81918765 : Rx: [80][FF][FF][FF][D0][15][4D][31]
81919015 : Rx: [80][FF][FF][FF][D0][15][4D][31]
81919250 : Rx fail
81919500 : Rx fail
81919750 : Rx: [00][FF][FF][FF][D0][15][4D][31]
81920000 : Rx: [00][FF][FF][FF][B5][1A][4E][31]
81920234 : Rx: [80][FF][FF][FF][B5][1A][4E][32]
81920484 : Rx: [80][FF][FF][FF][B5][1A][4E][32]
81920734 : Rx: [80][FF][FF][FF][B5][1A][4E][32]
81920984 : Rx: [80][FF][FF][FF][B5][1A][4E][32]
81921234 : Rx: [00][FF][FF][FF][81][1F][4F][32]
81921468 : Rx: [00][FF][FF][FF][81][1F][4F][32]
81921718 : Rx: [00][FF][FF][FF][81][1F][4F][32]
81921968 : Rx fail
81922218 : Rx: [80][FF][FF][FF][35][24][50][33]
81922453 : Rx: [80][FF][FF][FF][35][24][50][33]
81922703 : Rx: [80][FF][FF][FF][35][24][50][33]
81922953 : Rx: [80][FF][FF][FF][35][24][50][33]
81923203 : Rx: [00][FF][FF][FF][35][24][50][34]
81923437 : Rx: [00][FF][FF][FF][D2][28][51][34]
81923687 : Rx: [00][FF][FF][FF][D2][28][51][34]
81923937 : Rx: [00][FF][FF][FF][D2][28][51][34]
81924187 : Rx: [80][FF][FF][FF][D2][28][51][34]
81924421 : Rx: [80][FF][FF][FF][D2][28][51][34]
81924671 : Rx: [80][FF][FF][FF][6F][2D][52][34]
81924921 : Rx: [80][FF][FF][FF][6F][2D][52][34]
81925171 : Rx: [00][FF][FF][FF][6F][2D][52][35]
81925406 : Rx: [00][FF][FF][FF][6F][2D][52][35]
81925656 : Rx: [00][FF][FF][FF][F6][31][53][35]
81925906 : Rx: [00][FF][FF][FF][F6][31][53][35]
81926156 : Rx fail
81926406 : Rx: [80][FF][FF][FF][F6][31][53][35]
81926640 : Rx: [80][FF][FF][FF][F6][31][53][35]
81926890 : Rx: [80][FF][FF][FF][7D][36][54][35]
81927140 : Rx: [09][FD][FF][FF][7D][36][54][35]
81927390 : Rx: [09][FD][FF][FF][7D][36][54][35]
81927625 : Rx: [09][FD][FF][FF][7D][36][54][35]
81927875 : Rx: [09][FD][FF][FF][7D][36][54][35]
81928125 : Rx: [80][FF][FF][FF][04][3B][55][35]
81928375 : Rx: [80][FF][FF][FF][04][3B][55][35]
81928609 : Rx: [80][FF][FF][FF][04][3B][55][35]
81928859 : Rx: [80][FF][FF][FF][04][3B][55][35]
81929109 : Rx: [00][FF][FF][FF][A1][3F][56][34]
81929359 : Rx: [00][FF][FF][FF][A1][3F][56][34]
81929593 : Rx: [00][FF][FF][FF][A1][3F][56][34]
81929843 : Rx: [00][FF][FF][FF][A1][3F][56][34]
81930093 : Rx: [80][FF][FF][FF][A1][3F][56][34]
81930343 : Rx: [80][FF][FF][FF][3E][44][57][34]
81930578 : Rx: [80][FF][FF][FF][3E][44][57][34]
81930828 : Rx: [80][FF][FF][FF][3E][44][57][34]
81931078 : Rx: [00][FF][FF][FF][3E][44][57][33]
81931328 : Rx: [00][FF][FF][FF][3E][44][57][33]
81931562 : Rx: [00][FF][FF][FF][F2][48][58][33]
81931812 : Rx: [00][FF][FF][FF][F2][48][58][33]
81932062 : Rx: [80][FF][FF][FF][F2][48][58][33]
81932312 : Rx fail
81932562 : Rx: [80][FF][FF][FF][F2][48][58][33]
81932796 : Rx: [80][FF][FF][FF][A6][4D][59][33]
81933046 : Rx fail
81933296 : Rx: [00][FF][FF][FF][A6][4D][59][33]
81933546 : Rx: [00][FF][FF][FF][A6][4D][59][33]
81933781 : Rx fail
81934031 : Rx: [80][FF][FF][FF][5A][52][5A][33]
81934281 : Rx fail
81934531 : Rx fail
81934765 : Rx: [80][FF][FF][FF][5A][52][5A][33]
81935015 : Rx: [00][FF][FF][FF][0E][57][5B][33]
81935265 : Rx: [00][FF][FF][FF][0E][57][5B][33]
81935515 : Rx fail
81935750 : Rx: [00][FF][FF][FF][0E][57][5B][33]
81936000 : Rx: [80][FF][FF][FF][0E][57][5B][33]
81936250 : Rx: [80][FF][FF][FF][C2][5B][5C][33]
81936500 : Rx fail
81936734 : Rx: [80][FF][FF][FF][C2][5B][5C][33]
81936984 : Rx: [00][FF][FF][FF][C2][5B][5C][33]
81937234 : Rx: [00][FF][FF][FF][C2][5B][5C][33]
81937484 : Rx: [00][FF][FF][FF][76][60][5D][33]
81937718 : Rx: [00][FF][FF][FF][76][60][5D][33]
81937968 : Rx: [80][FF][FF][FF][76][60][5D][33]
81938218 : Rx: [80][FF][FF][FF][76][60][5D][33]
81938468 : Rx: [80][FF][FF][FF][2A][65][5E][33]
81938718 : Rx: [80][FF][FF][FF][2A][65][5E][33]
81938953 : Rx: [00][FF][FF][FF][2A][65][5E][33]
81939203 : Rx: [00][FF][FF][FF][2A][65][5E][33]
81939453 : Rx: [00][FF][FF][FF][2A][65][5E][33]
81939703 : Rx: [00][FF][FF][FF][DE][69][5F][33]
81939937 : Rx: [80][FF][FF][FF][DE][69][5F][33]
81940187 : Rx: [80][FF][FF][FF][DE][69][5F][32]
81940437 : Rx: [80][FF][FF][FF][DE][69][5F][32]
81940687 : Rx: [80][FF][FF][FF][DE][69][5F][32]
81940921 : Rx: [00][FF][FF][FF][AA][6E][60][32]
81941171 : Rx: [00][FF][FF][FF][AA][6E][60][32]
81941421 : Rx: [00][FF][FF][FF][AA][6E][60][32]
81941671 : Rx: [00][FF][FF][FF][AA][6E][60][32]
81941906 : Rx: [80][FF][FF][FF][AA][6E][60][32]
81942156 : Rx fail
81942406 : Rx: [80][FF][FF][FF][76][73][61][32]
81942656 : Rx: [80][FF][FF][FF][76][73][61][32]
81942890 : Rx fail
81943140 : Rx fail
81943390 : Rx: [00][FF][FF][FF][42][78][62][32]
81943640 : Rx: [00][FF][FF][FF][42][78][62][32]
81943875 : Rx fail
81944125 : Rx: [82][01][94][C8][42][78][62][32]
81944375 : Rx fail
81944625 : Rx: [82][01][94][C8][0E][7D][63][32]
81944875 : Rx: [00][FF][FF][FF][0E][7D][63][32]
81945109 : Rx: [00][FF][FF][FF][0E][7D][63][31]
81945359 : Rx: [00][FF][FF][FF][0E][7D][63][31]
81945609 : Rx: [00][FF][FF][FF][0E][7D][63][31]
81945859 : Rx: [80][FF][FF][FF][F3][81][64][31]
81946093 : Rx: [80][FF][FF][FF][F3][81][64][31]
81946343 : Rx: [80][FF][FF][FF][F3][81][64][31]
81946593 : Rx: [80][FF][FF][FF][F3][81][64][31]
81946843 : Rx: [00][FF][FF][FF][F3][81][64][31]
81947078 : Rx: [00][FF][FF][FF][F3][86][65][30]
81947328 : Rx: [00][FF][FF][FF][F3][86][65][30]
81947578 : Rx: [00][FF][FF][FF][F3][86][65][30]
81947828 : Rx: [80][FF][FF][FF][F3][86][65][30]
81948062 : Rx: [80][FF][FF][FF][F3][86][65][30]
81948312 : Rx: [80][FF][FF][FF][F3][8B][66][30]
81948562 : Rx fail
81948812 : Rx: [00][FF][FF][FF][F3][8B][66][30]
81949062 : Rx fail
81949296 : Rx: [00][FF][FF][FF][F3][8B][66][30]
81949546 : Rx: [00][FF][FF][FF][F3][90][67][30]
81949796 : Rx: [80][FF][FF][FF][F3][90][67][30]
81950046 : Rx: [80][FF][FF][FF][F3][90][67][30]
81950281 : Rx fail
81950531 : Rx fail
81950781 : Rx: [00][FF][FF][FF][F3][95][68][30]
81951031 : Rx: [00][FF][FF][FF][F3][95][68][30]
81951265 : Rx: [00][FF][FF][FF][F3][95][68][30]
81951515 : Rx: [00][FF][FF][FF][F3][95][68][30]
81951765 : Rx fail
81952015 : Rx fail
81952250 : Rx: [80][FF][FF][FF][F3][9A][69][30]
81952500 : Rx fail
81952750 : Rx: [00][FF][FF][FF][F3][9A][69][30]
81953000 : Rx fail
81953234 : Rx fail
81953484 : Rx: [00][FF][FF][FF][0E][A0][6A][2F]
81953734 : Rx fail
81953984 : Rx: [80][FF][FF][FF][0E][A0][6A][2F]
81954218 : Rx fail
81954468 : Rx: [80][FF][FF][FF][29][A5][6B][2F]
81954718 : Rx fail
81954968 : Rx fail
81955218 : Rx: [00][FF][FF][FF][29][A5][6B][2F]
81955453 : Rx fail
81955703 : Rx fail
81955953 : Rx: [80][FF][FF][FF][44][AA][6C][2F]
81956203 : Rx: [80][FF][FF][FF][44][AA][6C][2F]
81956437 : Rx fail
81956687 : Rx: [00][FF][FF][FF][44][AA][6C][2F]
81956937 : Rx: [00][FF][FF][FF][44][AA][6C][2F]
81957187 : Rx: [00][FF][FF][FF][5F][AF][6D][2F]
81957421 : Rx: [00][FF][FF][FF][5F][AF][6D][2F]
81957671 : Rx fail
81957921 : Rx: [80][FF][FF][FF][5F][AF][6D][2F]
81958171 : Rx: [80][FF][FF][FF][5F][AF][6D][2F]
81958406 : Rx: [80][FF][FF][FF][7A][B4][6E][2F]
81958656 : Rx: [00][FF][FF][FF][7A][B4][6E][2F]
81958906 : Rx: [00][FF][FF][FF][7A][B4][6E][2F]
81959156 : Rx: [00][FF][FF][FF][7A][B4][6E][2F]
81959406 : Rx: [00][FF][FF][FF][7A][B4][6E][2F]
81959640 : Rx: [80][FF][FF][FF][95][B9][6F][2F]
81959890 : Rx: [80][FF][FF][FF][95][B9][6F][2F]
81960140 : Rx: [80][FF][FF][FF][95][B9][6F][2F]
81960390 : Rx: [80][FF][FF][FF][95][B9][6F][2F]
81960625 : Rx: [03][FF][AE][FF][95][B9][6F][2F]
81960875 : Rx: [03][FF][AE][FF][B0][BE][70][2F]
81961125 : Rx: [03][FF][AE][FF][B0][BE][70][30]
81961375 : Rx: [03][FF][AE][FF][B0][BE][70][30]
81961609 : Rx fail
81961859 : Rx: [80][FF][FF][FF][B0][BE][70][30]
81962109 : Rx: [80][FF][FF][FF][95][C3][71][31]
