*** New Session***
03-11-2021 11:05:26
Product Name: Forerunner
236559734 : Rx: [80][FF][FF][FF][C0][36][8B][6C]
236559984 : Rx fail
236560234 : Rx fail
236560468 : Rx: [02][01][94][C8][F8][38][8C][6C]
236560718 : Rx: [02][01][94][C8][F8][38][8C][6C]
236560968 : Rx: [02][01][94][C8][30][3B][8D][6C]
236561218 : Rx fail
236561453 : Rx: [80][FF][FF][FF][68][3D][8E][6C]
236561703 : Rx: [80][FF][FF][FF][68][3D][8E][6C]
236561953 : Rx: [80][FF][FF][FF][A0][3F][8F][6C]
236562203 : Rx: [00][FF][FF][FF][A0][3F][8F][6C]
236562437 : Rx: [00][FF][FF][FF][A0][3F][8F][6C]
236562687 : Rx: [00][FF][FF][FF][D8][41][90][6C]
236562937 : Rx: [00][FF][FF][FF][D8][41][90][6C]
236563187 : Rx: [80][FF][FF][FF][10][44][91][6C]
236563421 : Rx: [80][FF][FF][FF][10][44][91][6C]
236563671 : Rx: [80][FF][FF][FF][48][46][92][6C]
236563921 : Rx: [80][FF][FF][FF][48][46][92][6C]
236564171 : Rx fail
236564406 : Rx: [00][FF][FF][FF][80][48][93][6C]
236564656 : Rx: [00][FF][FF][FF][80][48][93][6C]
236564906 : Rx: [00][FF][FF][FF][BE][4A][94][6B]
236565156 : Rx: [80][FF][FF][FF][BE][4A][94][6B]
236565406 : Rx: [80][FF][FF][FF][FC][4C][95][6B]
236565640 : Rx: [80][FF][FF][FF][FC][4C][95][6B]
236565890 : Rx: [80][FF][FF][FF][3A][4F][96][6B]
236566140 : Rx: [00][FF][FF][FF][3A][4F][96][6B]
236566390 : Rx: [00][FF][FF][FF][3A][4F][96][6B]
236566625 : Rx: [00][FF][FF][FF][78][51][97][6B]
236566875 : Rx: [00][FF][FF][FF][78][51][97][6D]
236567125 : Rx: [80][FF][FF][FF][AB][53][98][6D]
236567375 : Rx: [80][FF][FF][FF][AB][53][98][6D]
236567609 : Rx: [80][FF][FF][FF][DE][55][99][6D]
236567859 : Rx fail
236568109 : Rx: [00][FF][FF][FF][11][58][9A][6D]
236568359 : Rx: [00][FF][FF][FF][11][58][9A][6D]
236568593 : Rx: [00][FF][FF][FF][11][58][9A][6D]
236568843 : Rx: [00][FF][FF][FF][44][5A][9B][6D]
236569093 : Rx: [80][FF][FF][FF][44][5A][9B][6D]
236569343 : Rx: [80][FF][FF][FF][77][5C][9C][6D]
236569578 : Rx: [80][FF][FF][FF][77][5C][9C][6D]
236569828 : Rx: [80][FF][FF][FF][A5][5E][9D][6E]
236570078 : Rx: [00][FF][FF][FF][A5][5E][9D][6E]
236570328 : Rx: [00][FF][FF][FF][D3][60][9E][6E]
236570578 : Rx: [00][FF][FF][FF][D3][60][9E][6E]
236570812 : Rx: [00][FF][FF][FF][FC][62][9F][6F]
236571062 : Rx: [80][FF][FF][FF][FC][62][9F][6F]
236571312 : Rx: [80][FF][FF][FF][FC][62][9F][6F]
236571562 : Rx: [80][FF][FF][FF][25][65][A0][6F]
236571796 : Rx: [80][FF][FF][FF][25][65][A0][70]
236572046 : Rx: [00][FF][FF][FF][49][67][A1][70]
236572296 : Rx: [00][FF][FF][FF][49][67][A1][70]
236572546 : Rx: [00][FF][FF][FF][6D][69][A2][70]
236572781 : Rx: [00][FF][FF][FF][6D][69][A2][71]
236573031 : Rx: [80][FF][FF][FF][8C][6B][A3][71]
236573281 : Rx: [80][FF][FF][FF][8C][6B][A3][71]
236573531 : Rx: [80][FF][FF][FF][AB][6D][A4][71]
236573765 : Rx: [80][FF][FF][FF][AB][6D][A4][72]
236574015 : Rx: [00][FF][FF][FF][C5][6F][A5][72]
236574265 : Rx fail
236574515 : Rx fail
236574750 : Rx: [00][FF][FF][FF][D6][71][A6][74]
236575000 : Rx: [80][FF][FF][FF][D6][71][A6][74]
236575250 : Rx: [80][FF][FF][FF][E7][73][A7][74]
236575500 : Rx fail
236575734 : Rx: [80][FF][FF][FF][F4][75][A8][75]
236575984 : Rx fail
236576234 : Rx fail
236576484 : Rx: [00][FF][FF][FF][01][78][A9][75]
236576734 : Rx fail
236576968 : Rx: [83][FF][AE][FF][09][7A][AA][76]
236577218 : Rx: [83][FF][AE][FF][11][7C][AB][76]
236577468 : Rx: [83][FF][AE][FF][11][7C][AB][76]
236577718 : Rx: [83][FF][AE][FF][19][7E][AC][76]
236577953 : Rx fail
236578203 : Rx: [00][FF][FF][FF][21][80][AD][76]
236578453 : Rx fail
236578703 : Rx: [00][FF][FF][FF][25][82][AE][77]
236578937 : Rx fail
236579187 : Rx: [80][FF][FF][FF][29][84][AF][77]
236579437 : Rx: [80][FF][FF][FF][29][84][AF][77]
236579687 : Rx: [80][FF][FF][FF][2D][86][B0][77]
236579921 : Rx: [00][FF][FF][FF][2D][86][B0][77]
236580171 : Rx: [00][FF][FF][FF][31][88][B1][77]
236580421 : Rx fail
236580671 : Rx: [00][FF][FF][FF][35][8A][B2][77]
236580921 : Rx: [80][FF][FF][FF][35][8A][B2][77]
236581156 : Rx: [80][FF][FF][FF][39][8C][B3][77]
236581406 : Rx: [80][FF][FF][FF][39][8C][B3][77]
236581656 : Rx: [80][FF][FF][FF][3D][8E][B4][77]
236581906 : Rx: [00][FF][FF][FF][3D][8E][B4][77]
236582140 : Rx: [00][FF][FF][FF][41][90][B5][77]
236582390 : Rx fail
236582640 : Rx: [00][FF][FF][FF][45][92][B6][77]
236582890 : Rx: [80][FF][FF][FF][45][92][B6][77]
236583125 : Rx: [80][FF][FF][FF][49][94][B7][77]
236583375 : Rx: [80][FF][FF][FF][49][94][B7][77]
236583625 : Rx: [80][FF][FF][FF][4D][96][B8][77]
236583875 : Rx: [00][FF][FF][FF][4D][96][B8][76]
236584109 : Rx fail
236584359 : Rx fail
236584609 : Rx fail
236584859 : Rx: [80][FF][FF][FF][5D][9A][BA][76]
236585093 : Rx: [80][FF][FF][FF][5D][9A][BA][76]
236585343 : Rx: [80][FF][FF][FF][65][9C][BB][76]
236585593 : Rx: [80][FF][FF][FF][65][9C][BB][76]
236585843 : Rx: [00][FF][FF][FF][6D][9E][BC][76]
236586078 : Rx: [00][FF][FF][FF][6D][9E][BC][76]
236586328 : Rx: [00][FF][FF][FF][75][A0][BD][76]
236586578 : Rx: [00][FF][FF][FF][75][A0][BD][76]
236586828 : Rx: [80][FF][FF][FF][7D][A2][BE][76]
236587078 : Rx: [80][FF][FF][FF][7D][A2][BE][76]
236587312 : Rx: [80][FF][FF][FF][85][A4][BF][76]
236587562 : Rx: [80][FF][FF][FF][85][A4][BF][76]
236587812 : Rx: [00][FF][FF][FF][92][A6][C0][75]
236588062 : Rx: [00][FF][FF][FF][92][A6][C0][75]
236588296 : Rx: [00][FF][FF][FF][9F][A8][C1][75]
236588546 : Rx: [00][FF][FF][FF][9F][A8][C1][75]
236588796 : Rx: [80][FF][FF][FF][AC][AA][C2][75]
236589046 : Rx: [80][FF][FF][FF][AC][AA][C2][75]
236589281 : Rx: [80][FF][FF][FF][B9][AC][C3][75]
236589531 : Rx: [80][FF][FF][FF][B9][AC][C3][75]
236589781 : Rx: [00][FF][FF][FF][CA][AE][C4][74]
236590031 : Rx: [00][FF][FF][FF][CA][AE][C4][74]
236590265 : Rx fail
236590515 : Rx: [00][FF][FF][FF][DB][B0][C5][74]
236590765 : Rx: [80][FF][FF][FF][DB][B0][C5][74]
236591015 : Rx: [80][FF][FF][FF][EC][B2][C6][74]
236591265 : Rx: [80][FF][FF][FF][EC][B2][C6][74]
236591500 : Rx: [80][FF][FF][FF][FD][B4][C7][74]
236591750 : Rx: [00][FF][FF][FF][FD][B4][C7][73]
236592000 : Rx: [00][FF][FF][FF][13][B7][C8][73]
236592250 : Rx: [00][FF][FF][FF][13][B7][C8][73]
236592484 : Rx: [00][FF][FF][FF][29][B9][C9][73]
236592734 : Rx: [80][FF][FF][FF][29][B9][C9][72]
236592984 : Rx: [80][FF][FF][FF][43][BB][CA][72]
236593234 : Rx: [80][FF][FF][FF][43][BB][CA][72]
236593468 : Rx: [80][FF][FF][FF][5D][BD][CB][72]
236593718 : Rx: [09][FD][FF][FF][5D][BD][CB][72]
236593968 : Rx: [09][FD][FF][FF][77][BF][CC][72]
236594218 : Rx fail
236594453 : Rx fail
236594703 : Rx: [80][FF][FF][FF][91][C1][CD][71]
236594953 : Rx: [80][FF][FF][FF][91][C1][CD][71]
236595203 : Rx: [80][FF][FF][FF][B0][C3][CE][71]
236595437 : Rx: [80][FF][FF][FF][B0][C3][CE][71]
236595687 : Rx fail
236595937 : Rx: [00][FF][FF][FF][CF][C5][CF][70]
236596187 : Rx: [00][FF][FF][FF][F3][C7][D0][70]
236596421 : Rx fail
236596671 : Rx: [80][FF][FF][FF][17][CA][D1][70]
236596921 : Rx fail
236597171 : Rx: [80][FF][FF][FF][45][CC][D2][6E]
236597421 : Rx fail
236597656 : Rx: [00][FF][FF][FF][73][CE][D3][6E]
236597906 : Rx fail
236598156 : Rx fail
236598406 : Rx: [00][FF][FF][FF][A6][D0][D4][6D]
236598640 : Rx: [80][FF][FF][FF][A6][D0][D4][6D]
236598890 : Rx: [80][FF][FF][FF][E9][D2][D5][6A]
236599140 : Rx: [80][FF][FF][FF][E9][D2][D5][6A]
236599390 : Rx: [80][FF][FF][FF][2C][D5][D6][6A]
236599625 : Rx: [00][FF][FF][FF][2C][D5][D6][6A]
236599875 : Rx: [00][FF][FF][FF][2C][D5][D6][6A]
236600125 : Rx: [00][FF][FF][FF][6F][D7][D7][6A]
236600375 : Rx: [00][FF][FF][FF][6F][D7][D7][6A]
236600609 : Rx: [80][FF][FF][FF][B2][D9][D8][6A]
236600859 : Rx fail
236601109 : Rx: [80][FF][FF][FF][00][DC][D9][68]
236601359 : Rx: [80][FF][FF][FF][00][DC][D9][68]
236601593 : Rx: [00][FF][FF][FF][00][DC][D9][68]
236601843 : Rx: [00][FF][FF][FF][54][DE][DA][67]
236602093 : Rx: [00][FF][FF][FF][54][DE][DA][67]
236602343 : Rx: [00][FF][FF][FF][A8][E0][DB][67]
236602593 : Rx: [80][FF][FF][FF][A8][E0][DB][67]
236602828 : Rx: [80][FF][FF][FF][02][E3][DC][66]
236603078 : Rx: [80][FF][FF][FF][02][E3][DC][66]
236603328 : Rx: [80][FF][FF][FF][02][E3][DC][66]
236603578 : Rx: [00][FF][FF][FF][5C][E5][DD][66]
236603812 : Rx: [00][FF][FF][FF][5C][E5][DD][64]
236604062 : Rx: [00][FF][FF][FF][C2][E7][DE][64]
236604312 : Rx: [00][FF][FF][FF][C2][E7][DE][64]
236604562 : Rx: [80][FF][FF][FF][C2][E7][DE][64]
236604796 : Rx fail
236605046 : Rx: [80][FF][FF][FF][28][EA][DF][64]
236605296 : Rx: [80][FF][FF][FF][8E][EC][E0][64]
236605546 : Rx: [00][FF][FF][FF][8E][EC][E0][64]
236605781 : Rx: [00][FF][FF][FF][8E][EC][E0][62]
236606031 : Rx fail
236606281 : Rx: [00][FF][FF][FF][00][EF][E1][62]
236606531 : Rx: [80][FF][FF][FF][72][F1][E2][62]
236606765 : Rx: [80][FF][FF][FF][72][F1][E2][61]
236607015 : Rx: [80][FF][FF][FF][72][F1][E2][61]
236607265 : Rx: [80][FF][FF][FF][EB][F3][E3][61]
236607515 : Rx: [00][FF][FF][FF][EB][F3][E3][61]
236607765 : Rx: [00][FF][FF][FF][6B][F6][E4][60]
236608000 : Rx: [00][FF][FF][FF][6B][F6][E4][60]
236608250 : Rx: [00][FF][FF][FF][6B][F6][E4][60]
236608500 : Rx: [80][FF][FF][FF][EB][F8][E5][60]
236608750 : Rx: [80][FF][FF][FF][EB][F8][E5][60]
236608984 : Rx: [80][FF][FF][FF][6B][FB][E6][60]
236609234 : Rx: [80][FF][FF][FF][6B][FB][E6][60]
236609484 : Rx: [00][FF][FF][FF][6B][FB][E6][60]
236609734 : Rx: [00][FF][FF][FF][EB][FD][E7][60]
236609968 : Rx: [00][FF][FF][FF][EB][FD][E7][60]
236610218 : Rx: [00][FF][FF][FF][6B][00][E8][60]
236610468 : Rx: [82][01][94][C8][6B][00][E8][60]
236610718 : Rx: [82][01][94][C8][6B][00][E8][5F]
236610953 : Rx: [82][01][94][C8][F1][02][E9][5F]
236611203 : Rx: [82][01][94][C8][F1][02][E9][5F]
236611453 : Rx: [00][FF][FF][FF][77][05][EA][5F]
236611703 : Rx: [00][FF][FF][FF][77][05][EA][5F]
236611937 : Rx: [00][FF][FF][FF][77][05][EA][5F]
236612187 : Rx: [00][FF][FF][FF][FD][07][EB][5F]
236612437 : Rx: [80][FF][FF][FF][FD][07][EB][5F]
236612687 : Rx fail
236612937 : Rx: [80][FF][FF][FF][83][0A][EC][5F]
236613171 : Rx: [80][FF][FF][FF][83][0A][EC][5F]
236613421 : Rx: [00][FF][FF][FF][09][0D][ED][5F]
236613671 : Rx: [00][FF][FF][FF][09][0D][ED][5F]
236613921 : Rx: [00][FF][FF][FF][09][0D][ED][5F]
236614156 : Rx: [00][FF][FF][FF][8F][0F][EE][5F]
236614406 : Rx fail
236614656 : Rx fail
236614906 : Rx: [80][FF][FF][FF][15][12][EF][5E]
236615140 : Rx: [80][FF][FF][FF][15][12][EF][5E]
236615390 : Rx: [00][FF][FF][FF][A2][14][F0][5E]
236615640 : Rx: [00][FF][FF][FF][A2][14][F0][5E]
236615890 : Rx: [00][FF][FF][FF][2F][17][F1][5E]
236616125 : Rx: [00][FF][FF][FF][2F][17][F1][5E]
236616375 : Rx fail
236616625 : Rx fail
236616875 : Rx: [80][FF][FF][FF][BC][19][F2][5E]
236617109 : Rx: [80][FF][FF][FF][49][1C][F3][5E]
236617359 : Rx: [00][FF][FF][FF][49][1C][F3][5E]
236617609 : Rx: [00][FF][FF][FF][49][1C][F3][5E]
236617859 : Rx: [00][FF][FF][FF][DD][1E][F4][5D]
236618109 : Rx: [00][FF][FF][FF][DD][1E][F4][5D]
236618343 : Rx: [80][FF][FF][FF][DD][1E][F4][5D]
236618593 : Rx: [80][FF][FF][FF][71][21][F5][5D]
236618843 : Rx fail
236619078 : Rx fail
236619328 : Rx: [00][FF][FF][FF][0C][24][F6][5C]
236619578 : Rx: [00][FF][FF][FF][0C][24][F6][5C]
236619828 : Rx: [00][FF][FF][FF][A7][26][F7][5C]
236620078 : Rx: [00][FF][FF][FF][A7][26][F7][5C]
236620312 : Rx: [80][FF][FF][FF][A7][26][F7][5C]
236620562 : Rx: [80][FF][FF][FF][42][29][F8][5C]
236620812 : Rx: [80][FF][FF][FF][42][29][F8][5B]
236621062 : Rx: [80][FF][FF][FF][E5][2B][F9][5B]
236621296 : Rx: [00][FF][FF][FF][E5][2B][F9][5B]
236621546 : Rx: [00][FF][FF][FF][E5][2B][F9][5B]
236621796 : Rx: [00][FF][FF][FF][88][2E][FA][5B]
236622046 : Rx: [00][FF][FF][FF][88][2E][FA][5B]
236622281 : Rx: [80][FF][FF][FF][88][2E][FA][5B]
236622531 : Rx: [80][FF][FF][FF][2B][31][FB][5B]
236622781 : Rx: [80][FF][FF][FF][2B][31][FB][5B]
236623031 : Rx: [80][FF][FF][FF][CE][33][FC][5B]
236623265 : Rx fail
236623515 : Rx: [00][FF][FF][FF][CE][33][FC][5B]
236623765 : Rx: [00][FF][FF][FF][71][36][FD][5B]
236624015 : Rx: [00][FF][FF][FF][71][36][FD][5B]
236624265 : Rx: [80][FF][FF][FF][71][36][FD][5B]
236624500 : Rx: [80][FF][FF][FF][14][39][FE][5B]
236624750 : Rx: [80][FF][FF][FF][14][39][FE][5B]
236625000 : Rx: [80][FF][FF][FF][B7][3B][FF][5B]
236625250 : Rx: [00][FF][FF][FF][B7][3B][FF][5B]
236625484 : Rx fail
236625734 : Rx: [00][FF][FF][FF][5A][3E][00][5B]
236625984 : Rx: [00][FF][FF][FF][5A][3E][00][5B]
236626234 : Rx: [80][FF][FF][FF][5A][3E][00][5B]
236626468 : Rx: [80][FF][FF][FF][FD][40][01][5B]
236626718 : Rx: [80][FF][FF][FF][FD][40][01][5C]
236626968 : Rx: [80][FF][FF][FF][98][43][02][5C]
236627218 : Rx fail
236627453 : Rx: [03][FF][AE][FF][98][43][02][5C]
236627703 : Rx: [03][FF][AE][FF][33][46][03][5C]
236627953 : Rx: [03][FF][AE][FF][33][46][03][5C]
236628203 : Rx: [80][FF][FF][FF][33][46][03][5C]
236628453 : Rx: [80][FF][FF][FF][CE][48][04][5C]
236628687 : Rx: [80][FF][FF][FF][CE][48][04][5C]
236628937 : Rx: [80][FF][FF][FF][69][4B][05][5C]
236629187 : Rx: [00][FF][FF][FF][69][4B][05][5C]
236629437 : Rx: [00][FF][FF][FF][69][4B][05][5C]
236629671 : Rx: [00][FF][FF][FF][04][4E][06][5C]
236629921 : Rx: [00][FF][FF][FF][04][4E][06][5C]
236630171 : Rx: [80][FF][FF][FF][04][4E][06][5C]
236630421 : Rx: [80][FF][FF][FF][9F][50][07][5C]
236630656 : Rx: [80][FF][FF][FF][9F][50][07][5C]
236630906 : Rx: [80][FF][FF][FF][3A][53][08][5C]
236631156 : Rx: [00][FF][FF][FF][3A][53][08][5C]
236631406 : Rx: [00][FF][FF][FF][3A][53][08][5C]
236631640 : Rx: [00][FF][FF][FF][D5][55][09][5C]
236631890 : Rx: [00][FF][FF][FF][D5][55][09][5D]
236632140 : Rx fail
236632390 : Rx: [80][FF][FF][FF][69][58][0A][5D]
236632625 : Rx: [80][FF][FF][FF][69][58][0A][5D]
236632875 : Rx: [80][FF][FF][FF][FD][5A][0B][5D]
236633125 : Rx: [00][FF][FF][FF][FD][5A][0B][5D]
236633375 : Rx: [00][FF][FF][FF][FD][5A][0B][5D]
236633609 : Rx fail
236633859 : Rx: [00][FF][FF][FF][91][5D][0C][5D]
236634109 : Rx: [80][FF][FF][FF][25][60][0D][5D]
236634359 : Rx fail
236634609 : Rx: [80][FF][FF][FF][25][60][0D][5D]
236634843 : Rx: [80][FF][FF][FF][B9][62][0E][5D]
236635093 : Rx: [00][FF][FF][FF][B9][62][0E][5D]
236635343 : Rx: [00][FF][FF][FF][B9][62][0E][5D]
236635593 : Rx fail
236635828 : Rx: [00][FF][FF][FF][4D][65][0F][5D]
236636078 : Rx: [80][FF][FF][FF][E1][67][10][5D]
236636328 : Rx fail
236636578 : Rx fail
236636812 : Rx: [80][FF][FF][FF][75][6A][11][5D]
236637062 : Rx fail
236637312 : Rx: [00][FF][FF][FF][09][6D][12][5D]
236637562 : Rx: [00][FF][FF][FF][09][6D][12][5D]
236637796 : Rx: [00][FF][FF][FF][09][6D][12][5D]
236638046 : Rx: [80][FF][FF][FF][9D][6F][13][5D]
236638296 : Rx fail
236638546 : Rx: [80][FF][FF][FF][9D][6F][13][5D]
236638796 : Rx fail
236639031 : Rx: [00][FF][FF][FF][2A][72][14][5E]
236639281 : Rx: [00][FF][FF][FF][B7][74][15][5E]
236639531 : Rx: [00][FF][FF][FF][B7][74][15][5E]
236639781 : Rx: [00][FF][FF][FF][B7][74][15][5E]
236640015 : Rx: [80][FF][FF][FF][44][77][16][5E]
236640265 : Rx: [80][FF][FF][FF][44][77][16][5E]
236640515 : Rx fail
236640765 : Rx: [80][FF][FF][FF][D1][79][17][5F]
236641000 : Rx: [00][FF][FF][FF][D1][79][17][5F]
236641250 : Rx: [00][FF][FF][FF][57][7C][18][5F]
236641500 : Rx: [00][FF][FF][FF][57][7C][18][5F]
236641750 : Rx: [00][FF][FF][FF][57][7C][18][5F]
236641984 : Rx: [80][FF][FF][FF][DD][7E][19][5F]
236642234 : Rx: [80][FF][FF][FF][DD][7E][19][5F]
236642484 : Rx: [80][FF][FF][FF][63][81][1A][5F]
236642734 : Rx: [80][FF][FF][FF][63][81][1A][5E]
236642968 : Rx: [00][FF][FF][FF][63][81][1A][5E]
236643218 : Rx: [00][FF][FF][FF][F0][83][1B][5E]
236643468 : Rx: [00][FF][FF][FF][F0][83][1B][5E]
236643718 : Rx: [00][FF][FF][FF][7D][86][1C][5E]
236643953 : Rx: [89][FD][FF][FF][7D][86][1C][5E]
236644203 : Rx: [89][FD][FF][FF][7D][86][1C][5E]
236644453 : Rx: [89][FD][FF][FF][0A][89][1D][5E]
236644703 : Rx: [89][FD][FF][FF][0A][89][1D][5E]
236644953 : Rx: [00][FF][FF][FF][97][8B][1E][5E]
236645187 : Rx: [00][FF][FF][FF][97][8B][1E][5E]
236645437 : Rx: [00][FF][FF][FF][97][8B][1E][5E]
236645687 : Rx: [00][FF][FF][FF][24][8E][1F][5E]
236645937 : Rx: [80][FF][FF][FF][24][8E][1F][5E]
236646171 : Rx: [80][FF][FF][FF][24][8E][1F][5E]
236646421 : Rx: [80][FF][FF][FF][B1][90][20][5E]
236646671 : Rx: [80][FF][FF][FF][B1][90][20][5E]
236646921 : Rx: [00][FF][FF][FF][3E][93][21][5E]
236647156 : Rx: [00][FF][FF][FF][3E][93][21][5E]
236647406 : Rx: [00][FF][FF][FF][3E][93][21][5E]
236647656 : Rx: [00][FF][FF][FF][CB][95][22][5E]
236647906 : Rx: [80][FF][FF][FF][CB][95][22][5E]
236648140 : Rx: [80][FF][FF][FF][58][98][23][5E]
236648390 : Rx: [80][FF][FF][FF][58][98][23][5E]
236648640 : Rx: [80][FF][FF][FF][58][98][23][5E]
236648890 : Rx: [00][FF][FF][FF][E5][9A][24][5E]
236649125 : Rx: [00][FF][FF][FF][E5][9A][24][5E]
236649375 : Rx: [00][FF][FF][FF][E5][9A][24][5E]
236649625 : Rx fail
236649875 : Rx: [80][FF][FF][FF][72][9D][25][5E]
236650125 : Rx: [80][FF][FF][FF][FF][9F][26][5E]
236650359 : Rx: [80][FF][FF][FF][FF][9F][26][5E]
236650609 : Rx: [80][FF][FF][FF][FF][9F][26][5E]
236650859 : Rx: [00][FF][FF][FF][8C][A2][27][5E]
236651109 : Rx: [00][FF][FF][FF][8C][A2][27][5E]
236651343 : Rx: [00][FF][FF][FF][19][A5][28][5E]
236651593 : Rx fail
236651843 : Rx: [80][FF][FF][FF][19][A5][28][5E]
236652093 : Rx: [80][FF][FF][FF][A6][A7][29][5E]
236652328 : Rx: [80][FF][FF][FF][A6][A7][29][5E]
236652578 : Rx: [80][FF][FF][FF][A6][A7][29][5E]
236652828 : Rx: [00][FF][FF][FF][3A][AA][2A][5D]
236653078 : Rx: [00][FF][FF][FF][3A][AA][2A][5D]
236653312 : Rx: [00][FF][FF][FF][CE][AC][2B][5D]
236653562 : Rx: [00][FF][FF][FF][CE][AC][2B][5D]
236653812 : Rx: [80][FF][FF][FF][CE][AC][2B][5D]
236654062 : Rx: [80][FF][FF][FF][62][AF][2C][5D]
236654312 : Rx: [80][FF][FF][FF][62][AF][2C][5D]
236654546 : Rx: [80][FF][FF][FF][F6][B1][2D][5D]
236654796 : Rx fail
236655046 : Rx fail
236655296 : Rx: [00][FF][FF][FF][8A][B4][2E][5D]
236655531 : Rx: [00][FF][FF][FF][8A][B4][2E][5D]
236655781 : Rx fail
236656031 : Rx fail
236656281 : Rx: [80][FF][FF][FF][1E][B7][2F][5D]
236656515 : Rx fail
236656765 : Rx: [00][FF][FF][FF][B2][B9][30][5D]
236657015 : Rx fail
236657265 : Rx: [00][FF][FF][FF][46][BC][31][5D]
236657500 : Rx fail
236657750 : Rx: [80][FF][FF][FF][46][BC][31][5C]
236658000 : Rx fail
236658250 : Rx: [80][FF][FF][FF][E1][BE][32][5C]
236658484 : Rx: [80][FF][FF][FF][7C][C1][33][5C]
236658734 : Rx: [00][FF][FF][FF][7C][C1][33][5C]
236658984 : Rx: [00][FF][FF][FF][7C][C1][33][5C]
236659234 : Rx: [00][FF][FF][FF][17][C4][34][5C]
236659468 : Rx: [00][FF][FF][FF][17][C4][34][5C]
236659718 : Rx: [80][FF][FF][FF][B2][C6][35][5C]
236659968 : Rx: [80][FF][FF][FF][B2][C6][35][5C]
236660218 : Rx: [80][FF][FF][FF][B2][C6][35][5C]
236660468 : Rx: [80][FF][FF][FF][4D][C9][36][5C]
236660703 : Rx: [02][01][94][C8][4D][C9][36][5C]
236660953 : Rx: [02][01][94][C8][4D][C9][36][5C]
236661203 : Rx: [02][01][94][C8][E8][CB][37][5C]
236661453 : Rx fail
236661687 : Rx: [80][FF][FF][FF][83][CE][38][5C]
236661937 : Rx: [80][FF][FF][FF][83][CE][38][5B]
236662187 : Rx: [80][FF][FF][FF][83][CE][38][5B]
236662437 : Rx: [80][FF][FF][FF][26][D1][39][5B]
236662671 : Rx: [00][FF][FF][FF][26][D1][39][5B]
236662921 : Rx: [00][FF][FF][FF][26][D1][39][5A]
236663171 : Rx: [00][FF][FF][FF][D0][D3][3A][5A]
236663421 : Rx: [00][FF][FF][FF][D0][D3][3A][5A]
236663656 : Rx: [80][FF][FF][FF][D0][D3][3A][5A]
236663906 : Rx: [80][FF][FF][FF][8A][D6][3B][58]
236664156 : Rx: [80][FF][FF][FF][8A][D6][3B][58]
236664406 : Rx: [80][FF][FF][FF][44][D9][3C][58]
236664640 : Rx: [00][FF][FF][FF][44][D9][3C][58]
236664890 : Rx: [00][FF][FF][FF][44][D9][3C][56]
236665140 : Rx: [00][FF][FF][FF][0E][DC][3D][56]
236665390 : Rx: [00][FF][FF][FF][0E][DC][3D][56]
236665640 : Rx: [80][FF][FF][FF][0E][DC][3D][56]
236665875 : Rx: [80][FF][FF][FF][E0][DE][3E][55]
236666125 : Rx: [80][FF][FF][FF][E0][DE][3E][55]
236666375 : Rx: [80][FF][FF][FF][E0][DE][3E][55]
236666625 : Rx: [00][FF][FF][FF][B2][E1][3F][55]
236666859 : Rx: [00][FF][FF][FF][B2][E1][3F][54]
236667109 : Rx fail
236667359 : Rx: [00][FF][FF][FF][8D][E4][40][54]
236667609 : Rx: [80][FF][FF][FF][8D][E4][40][54]
236667843 : Rx: [80][FF][FF][FF][8D][E4][40][51]
236668093 : Rx: [80][FF][FF][FF][83][E7][41][51]
236668343 : Rx: [80][FF][FF][FF][83][E7][41][51]
236668593 : Rx: [00][FF][FF][FF][83][E7][41][51]
236668828 : Rx: [00][FF][FF][FF][83][EA][42][50]
236669078 : Rx: [00][FF][FF][FF][83][EA][42][50]
236669328 : Rx: [00][FF][FF][FF][83][EA][42][50]
236669578 : Rx: [80][FF][FF][FF][83][ED][43][50]
236669812 : Rx: [80][FF][FF][FF][83][ED][43][4F]
236670062 : Rx: [80][FF][FF][FF][83][ED][43][4F]
236670312 : Rx: [80][FF][FF][FF][8C][F0][44][4F]
236670562 : Rx: [00][FF][FF][FF][8C][F0][44][4F]
236670812 : Rx: [00][FF][FF][FF][8C][F0][44][4E]
236671046 : Rx: [00][FF][FF][FF][9F][F3][45][4E]
236671296 : Rx: [00][FF][FF][FF][9F][F3][45][4E]
236671546 : Rx: [80][FF][FF][FF][9F][F3][45][4E]
236671796 : Rx: [80][FF][FF][FF][BC][F6][46][4D]
236672031 : Rx fail
236672281 : Rx: [80][FF][FF][FF][BC][F6][46][4D]
236672531 : Rx: [00][FF][FF][FF][D9][F9][47][4D]
236672781 : Rx: [00][FF][FF][FF][D9][F9][47][4C]
236673015 : Rx: [00][FF][FF][FF][D9][F9][47][4C]
236673265 : Rx: [00][FF][FF][FF][D9][F9][47][4C]
236673515 : Rx: [80][FF][FF][FF][01][FD][48][4C]
236673765 : Rx: [80][FF][FF][FF][01][FD][48][4D]
236674000 : Rx: [80][FF][FF][FF][01][FD][48][4D]
236674250 : Rx fail
236674500 : Rx: [00][FF][FF][FF][1E][00][49][4D]
236674750 : Rx fail
236674984 : Rx: [00][FF][FF][FF][46][03][4A][4C]
236675234 : Rx: [00][FF][FF][FF][46][03][4A][4C]
236675484 : Rx: [80][FF][FF][FF][46][03][4A][4C]
236675734 : Rx fail
236675984 : Rx: [80][FF][FF][FF][6E][06][4B][4C]
236676218 : Rx fail
